Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2014 Mazda 3,2014,Mazda,3,5950000,,manual,140000,Valparaíso,"Por apuro ! Papeles atrasados (se pagan últimos 3) , transferible. Conversable. Mazda 3 Sport “Versión aniversario” Año 2014 Full equipo Motor 1.6 cc Aire acondicionado Control crucero Comandos al volante Radio Bluetooth Sensor de lluvia Retrovisores eléctricos con intermitentes Sensores de retroceso Regulación de focos principales Llantas aro 17 originales Vehículo a toda prueba.","['conversable', 'atrasados']",https://web.facebook.com/marketplace/item/770564204670158/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,7000000,,manual,154000,Constitución,-Vendo mazda 3 versión mas full. -Versión aniversario. -Puedo permutar por auto de menor valor más a mi favor o dar a favor por auto o SUV. 🚗 Detalles de pintura nada grave (en la foto están Los únicos detalles) ✅ 2 copias de llave originales. ✅Polarizado certificado. ✅Aires acondicionado. ✅Velocidad crucero. ✅ sensor de lluvia y espejos abatibles. 💰💰Precio poco conversable.,"['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/1086156529355381/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,5500000,,manual,163000,Curicó,"Último precio.
Vendo o permuto
Al día hasta el 2025 y a mi nombre",['al dia'],https://web.facebook.com/marketplace/item/955504292856582/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 3,2015,Mazda,3,9500000,,manual,112000,Viña del Mar,"Se vende, mazda 3, 2.0 lts, 2015. 💰💰💰Valor venta: $9.500.000 (valor negociable) Características. - 112.000 kms. -Motor 2.0 LTS. -6MT. -2 Air bag frontales y de cortinas (laterales). -Aire acondicionado -Botón de encendido -Sistema Antibloqueo de Frenos en las 4 Ruedas (4W-ABS) -✅️Llantas y neumáticos nuevos 225/50/17 🛞. -Mandos al Volante (radio y control crusero). -Sistema de infoentretenimiento comandado por voz. -2 Llaves con sistema ""Keyless"" de apertura remota puertas y maletero - Columna de dirección y Asiento del conductor regulable en altura y profundidad. -Espejos eléctricos abatibles. Documentos. -✅️Permiso de circulación al día, sin partes ni multas, transferible 100%. Adicional. - Mantencionciones realizadas, cambio de disco de frenos y liquido, cambio de kit de embrage. -Tratamiento Cerámico + grafeno realizado (20/12/2023). -Activación de Android Carplay. - Cierre de puertas automáticas.",['al dia'],https://web.facebook.com/marketplace/item/689707076442246/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,6900000,,manual,133000,San Antonio,Hola vendo mazda hb / Vregion 2.0 versión R Mantenciones al día Neumáticos nuevos Aro 17 Caja 6ta Climatizador / dual Sunroof Velocidad crucero Touchscreen one vidrios Sensor de lluvia parabrisa Espejos eléctricos Audio original suena muy bien🔉🔉 Capacidad maleta 430lt / con asiento traseron abatibles 1.026lt como ejemplo Caen dos bicicletas aro 29 $6.9 Conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1161555581525460/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 5,2009,Mazda,5,4750000,,manual,218000,San Bernardo,"impecable a toda prueba;polarizado certificado, vidrios con la patente gravada ,mantenimiento al día. documentos al dia , bien cuidada techo sunroof , 3 corridas asientos,llantas originales,aire acondicionado,gran espacio interior;[hidden information] san bernardo",['al dia'],https://web.facebook.com/marketplace/item/381730634723575/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1996 Mazda 3,1996,Mazda,3,2200000,,manual,111000,Santiago,Vendo mi regalon solo por qué quiero una camioneta en buen estado de tapiz motor detalles casoletas delantera conversable todo al día transferible poralizado completo se puede ver en colina,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1101450901101528/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,7300000,,manual,90000,La Serena,"Vendo mi Mazda 3 solo por renovación. 1.6 muy bien cuidado,nunca chocado, totalmente transferible,al día ,extras:GPS, alarma homologada,corta corriente tapiz impecable, neumáticos nuevos, nunca chocado todo al dia, vidrios grabados, radio Pioneer,Espejos electricos espejo retrovisor anti deslumbrante Computador a bordo. Encendido de luces automático ( bajas y neblineros ) Aire acondicionado Sensor de retroceso Velocidad crucero, frenos ABS. Solo reales interesados, algo conversable en persona.","['conversable', 'al dia', 'chocado']",https://web.facebook.com/marketplace/item/3527383500846845/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 2,2013,Mazda,2,5500000,,manual,80000,Rancagua,"Vendo Mazda año 2013, motor 1.5cc bencinero con 80 mil km, papeles al día, detalles en últimas fotos, motor y interior impecables, precio conv.",['al dia'],https://web.facebook.com/marketplace/item/945350883604081/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda mazda3,2011,Mazda,mazda3,5000000,,manual,206000,Curacaví,"Vendo o permuto!! 
Todo al dia transferible!!!
Totalmente conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1815977585538713/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Mazda artis,1998,Mazda,artis,1000000,,manual,500,San Felipe,Vendo mazda artis 1.6 año 98 ultimo precio 1 millon no conversable Trasferible Cierre centralisado Detalles pequeña fuga de aceite por abajo ahy que hscer solo cambio de retenes Revicion tecnica atrasada de enero,"['conversable', 'atrasada']",https://web.facebook.com/marketplace/item/786961596659795/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,8700000,,manual,105000,Casablanca,"Vendo mazda 3 r , motor 2.0 , segundo dueño , velocidad crucero, spoiler , sunroof , excelente estado a toda prueba , muy bien cuidado , precio conversable",['conversable'],https://web.facebook.com/marketplace/item/944094650489038/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda bt-50,2011,Mazda,bt-50,8000000,,manual,235000,Quinta Normal,"Camioneta mazda BT-50 año 2011. Diesel, motor 2.5 Único dueño, uso particular. Soy de quinta normal, frente a la casona Dubois.",[],https://web.facebook.com/marketplace/item/428272356420055/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 3 sport 2.0,2015,Mazda,3,9400000,,manual,105000,Quilicura,"Mazda 3 hb 2.0 Neumaticos hankook con menos de 100 km Muy buen estado 105.000 Km Motor: 2.0 litros Skyactiv-G. Transmisión: manual de 6 velocidades. Faros LED. Sistema de infoentretenimiento con pantalla táctil. Apple Car/Android auto Cámara de visión trasera. Control de crucero. Llantas de aleación de 18 pulgadas originales Neumáticos HANKOOK 215/45/18 (100KM aprox) Frenos de disco en las cuatro ruedas. Control de tracción y estabilidad. Bolsas de aire frontales y laterales. Eficiencia de Combustible: EPA Fuel Economy: 29 mpg en ciudad, 26 mpg en carretera, 35 mpg combinado. Imágenes de referencia(color grafito llantas negras aro 18, polarizado) esas fotos son sacadas de aquí mismo. Si estás interesado en alguna foto de alguna parte en particular puedo sacarla, por tiempo no he podido.",['parte'],https://web.facebook.com/marketplace/item/775477697480990/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,6200000,,manual,48000,Santiago,Vendo Auto Mazda 3 km 48000 papeles al día dos propietarios buen estado contactar wasap [hidden information] Carmen Rojas,['al dia'],https://web.facebook.com/marketplace/item/3735016250077348/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda mazda3,2011,Mazda,mazda3,5000000,,manual,240000,Cerrillos,Se vende vehículo en perfecto estado documentación al día mantención al día revisión técnica recién sacada Cuenta con corta corriente Llantas Radio con pantalla y cámara de retroceso Alza vidrio en las 4 puertas Aire acondicionado Nunca chocado Detalles solo de pintura por el año Dudas consultas al ➕5️⃣6️⃣9️⃣6️⃣7️⃣8️⃣8️⃣2️⃣2️⃣0️⃣2️⃣,"['al dia', 'chocado']",https://web.facebook.com/marketplace/item/3376305569337002/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,7490000,,manual,126000,Las Condes,"Impecable, Las Condes Muy bien mantenido Papeles al día, sin problemas Versión 1.6 Sport full equipo Buen rendimiento Precio poco conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/946556120187320/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Mazda 3,2011,Mazda,3,5600000,,manual,160000,San Felipe,"Se vende por renovación Mazda 3 sport 2012 con aire acondicionado, papeles y mantenciones al día . $5.600.000.",['al dia'],https://web.facebook.com/marketplace/item/928386272181341/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,9900000,,manual,81000,Renca,"Precio conversable 
2 dueños
Impeque!
2016, 81.000 km 
Puedo permutar",['conversable'],https://web.facebook.com/marketplace/item/958629599015019/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,5700000,,manual,145000,Melipilla,Auto al día sin detalles full equipo está llegar y disfrutar con todas sus mantenciones al día precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1416032615972393/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Mazda 3,2016,Mazda,3,9500000,,manual,91000,La Florida,"Se vende mazda 3 2016 motor 1.6, sin detalles estéticos y ni mecánicos Mantenciones al día, trasferible Precio conversable a reales interesados","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1357372558254574/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 2,2015,Mazda,2,6500000,,manual,93000,Viña del Mar,Segunda Dueña 2015 hablar para más información y ver el auto. Conversable,['conversable'],https://web.facebook.com/marketplace/item/1805089206670592/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Mazda 3,2013,Mazda,3,6000000,,manual,115000,Puente Alto,"vendo mi autito mazda3 por renovación, el precio es conversable, se puede venir a ver en la comuna de puente alto, cualquier duda o consulta solo háblame.",['conversable'],https://web.facebook.com/marketplace/item/1606275703477458/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 3,2009,Mazda,3,5200000,,manual,188000,San Felipe,"Vendo Mazda 3 año 2009 full equipo A/C cierre centralizado Alza vidrios electrónicos Llantas 17 Full led Cámara de retroceso Radio de 9"" android Polarizado certificado Mandos al volante Vendo solo por renovación De uso diario Documentos todos al día A mi nombre transferencia inmediata También puedo permutar por alguna camioneta o Jeep Dudas al whasp ➕5️⃣6️⃣9️⃣3️⃣0️⃣3️⃣2️⃣5️⃣2️⃣9️⃣3️⃣ Precio conversable......","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/410593571521858/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 3,2009,Mazda,3,1000000,,manual,50000,La Florida,Detalles se le perdió la llave no transferible tiene  multas,"['no transferible', 'multas']",https://web.facebook.com/marketplace/item/940268167469787/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 3,2012,Mazda,3,5990000,,manual,1111,Isla de Maipo,"Auto 100% operativo, en muy buen estado Papeles al día y transferible, sin partes ni multas. Vehiculo de uso familiar. Cualquier consulta al fono [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/822630409909399/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 2 sport 1.5,2015,Mazda,2,5900000,,manual,112000,Las Condes,"en stock Mazda 2 Sport 1.5 2015. Este auto de tamaño pequeño es una tremenda opción para quienes buscan un auto compacto. Cuenta con: .- Aire acondicionado (A/C) .- Calefacción .- Radio AM FM AUX, USB y CD .- Asientos Traseros con ISOFIX .- Asientos ajustables piloto .- Papeles al dia 🚗auto: Mazda 2 🗓️año: 2015 ⏱️km: 112.000 ⚙️transmisión: Mecánico ⛽️combustible: Bencina 👫dueños: 2 🗝️llaves: 1 💵precio: 6.000.000 PAGO CON TARJETA DE CREDITO DEBITO. COTIZA TU CRÉDITO AUTOMOTRIZ CON NOSOTROS!!",['al dia'],https://web.facebook.com/marketplace/item/931970048265113/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Mazda 3,2010,Mazda,3,5000000,,manual,260000,San Fernando,"Vendo vehículo en muy buen estado. Solo desgaste de pintura por el año, neumáticos nuevos, tiene sus mantenciones y papeles al día. Tiene espejos eléctricos, aire acondicionado y motor 1.6, muy económico. Transferible, pastillas delanteras y traseras originales.",['al dia'],https://web.facebook.com/marketplace/item/1122612432213484/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Mazda bt 50 4×4,2008,Mazda,bt,8500000,,manual,175000,Valparaíso,Mazda 2.5 bt 50 turbo diesel a toda prueba para ver en Valparaíso después de las 7 o fines de semana,[],https://web.facebook.com/marketplace/item/8005601082786877/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Mazda b2500 dcab 4x4 2.5,2005,Mazda,b2500,5980000,,manual,283000,Santiago,"MAZDA B2500 DCAB 4X4 2.5 2005 $5.980.000 Motor 2.5 Mecanico Diesel 283.000KLM FULL 4x4 PRECIO PUBLICADO VALIDO SOLO PAGO CONTADO Contáctanos algunos de nuestros teléfonos +56985668902 +56993056156 o por direct Tenemos más vehículos disponibles, visita nuestro perfil o revisa nuestro catálogo actualizado => https://wa.me/c/56985668902 Contamos con Credito Automotriz y Directo, pregunta por los requisitos. #autos #laflorida #santiago #chile #autosusados #suv #camionetas",[],https://web.facebook.com/marketplace/item/1063926764667848/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Mazda 6,2019,Mazda,6,5800000,,manual,116000,Santiago,"Auto chocado mal reparado Atrasado del 2021, Al andar pega tirones (debe ser UN sensor) NO ES DE ASEGURADORA FUNCIONANDO 24 MULTAS, SE PAGA SOLO EL 20% DE LAS MULTAS CON LA NUEVA LEY SE PUEDE VER EN SAN MIGUEL CONVERSABLE EN PERSONA","['conversable', 'atrasado', 'chocado', 'multas']",https://web.facebook.com/marketplace/item/405120078733738/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1990 Mazda mpv,1990,Mazda,mpv,500000,,manual,160000,Combarbalá,No description,[],https://web.facebook.com/marketplace/item/383308531232225/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,7480000,,manual,135000,Santiago,Impecable,[],https://web.facebook.com/marketplace/item/1104301280906555/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Mazda artis,1999,Mazda,artis,800000,,manual,200000,Santiago,Parte a la llave Detalles estéticos y de motor Esta andando Rev tec vencida de enero 2024 Fiel amigo y vale la pena invertir en él. Lo vendo por prioridades económicas.,"['detalles menores', 'parte']",https://web.facebook.com/marketplace/item/1128963865187707/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Mazda 323 glx full,2004,Mazda,323,2000000,,manual,290000,La Florida,Mazda 323 año 2004 al día full detalles pintura .auto uso diario,['al dia'],https://web.facebook.com/marketplace/item/940360087747804/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Mazda 3,2005,Mazda,3,3000000,,manual,250000,Malloa,"auto de uso diario, cierre centralizado, alza vidrios, 2 llaves, todo al día, sin multas ni partes, transferencia inmediata. cambio de aceite y filtro recién hecho. poco conversable. solo venta.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/381603711487207/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Mazda 3,2006,Mazda,3,3500000,,manual,189000,Penco,"Se vende Mazda 3 2006 Motor 1.6 Aire acondicionado Papeles atrasados, Soap al día Precio conversable","['conversable', 'al dia', 'atrasados']",https://web.facebook.com/marketplace/item/364372023237528/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Mazda cx-3,2019,Mazda,cx-3,8500000,,manual,250000,Las Cabras,Mazda cx3 de uso diario falta terminar x eso el presio consultar al [hidden information] solo llamadas tambn permuto más dinero a mi favor,[],https://web.facebook.com/marketplace/item/1420864208575192/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 2,2015,Mazda,2,6550000,,manual,141000,La Florida,"Excelente vehículo muy económico y rápido, se vende por renovación, si. Partes ni multas, llegar y transferir. - Aire acondicionado - cierre Central con llave - Alza Vidrios en las 4 puertas - Doble Airbag - control al volante Precio conversable","['conversable', 'partes']",https://web.facebook.com/marketplace/item/332396926497638/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Mazda 5,2012,Mazda,5,6500000,,manual,132000,Viña del Mar,"Único dueño
Cambio por renovación 
Buen estado",[],https://web.facebook.com/marketplace/item/2088310534871172/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 6,2015,Mazda,6,9490000,,manual,162000,Puente Alto,Vendo mazda 6 2015 Está impecable Aire acondicionado 100% Documentación al día Más info [hidden information],['al dia'],https://web.facebook.com/marketplace/item/1666135714191541/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 3,2014,Mazda,3,6500000,,manual,66000,Maipú,Año 2014 Buen estado Uso familiar Vehículo de compañía de seguro. Daño menor ningún airbag activado Valor conversable Aceptó ofertas razonables...,['conversable'],https://web.facebook.com/marketplace/item/719107563544718/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 3,2009,Mazda,3,4500000,,manual,252000,Valparaíso,"AC
BlueTooth teléfono 
Cierre centralizado
1.6 CC
Maletero amplio
Detalles pintura 
Llantas",[],https://web.facebook.com/marketplace/item/1134825061046340/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Mazda 3,2015,Mazda,3,7200000,,manual,135000,Concepción,Vendo Mazda 3 año 2015 detalles de pintura mecánica impecable…,['detalles menores'],https://web.facebook.com/marketplace/item/952198843195144/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Mazda 6,2014,Mazda,6,8650000,,manual,11000,Valparaíso,"Vendo amigos o permuto mazda new 6 año 2014 full equipo con tdos los papeles al día a mi nombre.. 2 llaves botón de encendido sensor d luz y lluvia control d estabilidad a/c impeke velocidad d crucero ,asistente d pendiente..buen rendimiento motor 2.0 skyactiv cámara de retroceso original..combersable",['al dia'],https://web.facebook.com/marketplace/item/999138281577996/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Mazda 2,2018,Mazda,2,9000000,,manual,92000,Viña del Mar,Se vende por cambio de zona mi hermoso auto en excelente estado ninguna falla mecánica precio conversable,['conversable'],https://web.facebook.com/marketplace/item/1098857254651579/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Mazda 3,2009,Mazda,3,5500000,,manual,240000,La Serena,"Se vende o se permuta por otro auto, el precio es conversable, tiene detalles de pintura por el año.","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/2722985447848872/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
