Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2018 Hyundai i20 active,2018,Hyundai,i20 active,8500000,,automatic,68000,Talca,"Disponible Hyundai i20 Active Año 2018 Cierre centralizado Aire acondicionado Llantas Neblineros 2 copias llave Transmisión automática con modo manual Camara de retroceso Sensores de retroceso Control de tracción $8.500.000 ➕5️⃣6️⃣9️⃣7️⃣9️⃣2️⃣7️⃣8️⃣5️⃣5️⃣4️⃣ ➕5️⃣6️⃣9️⃣4️⃣6️⃣8️⃣5️⃣0️⃣4️⃣1️⃣7️⃣ Opción de crédito Sin dicom Liquidaciones de sueldo Desde el 30% pie Visita nuestro stock en parcela 6 s/ unihue -maule, automóviles Jaime verdugo, José Acevedo ejecutivo de ventas.",[],https://web.facebook.com/marketplace/item/1042433973516701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai elantra,2012,Hyundai,elantra,7490000,,automatic,91000,Las Condes,"Excelente estado, solo dos dueños, dos copias de llave, cierre centralizado, vidrios eléctricos, espejos eléctricos, nebleneris, A/C",[],https://web.facebook.com/marketplace/item/814465864032161/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Hyundai elantra 1.6 at,2018,Hyundai,elantra 1.6 at,9990000,,automatic,57000,Viña del Mar,"Hyundai Elantra 1.6 AT
57.000 kms
2018
Excelente Estado",[],https://web.facebook.com/marketplace/item/1481795849214484/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Hyundai sonata,2019,Hyundai,sonata,8000000,,automatic,200000,Rancagua,Full equipo es híbrido transferible y al día,['al dia'],https://web.facebook.com/marketplace/item/384097407769848/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai tucson,2016,Hyundai,tucson,9980000,,automatic,129000,Cerrillos,Marca: Hyundai Modelo: New Tucson Motor: 2.0 Año: 2016 Automático Full equipo Doble airbag Frenos abs Aire acondicionado Alzavidrios Cierre centralizado Espejos eléctricos Bluetooth Radio comandos al volante Las dos llaves $9.970.000 Recibimos tu auto en parte de pago Excelentes opciones de financiamiento WhatsApp [hidden information],['parte'],https://web.facebook.com/marketplace/item/403757212375059/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Hyundai santamo,2004,Hyundai,santamo,950000,,automatic,11000,Santiago,El auto paro de la nada y lo vendemos por renovación,[],https://web.facebook.com/marketplace/item/1355911795122800/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai tucson,2016,Hyundai,tucson,9990000,,automatic,112000,Talca,"Hyundai tucson 2016 4x2 Automático 2.0 Bencinero, segundo dueña (es de mi pareja) solo uso para ir al trabajo. El vehículo se encuentra en perfectas condiciones, cuenta con sus 2 llaves, neumáticos nuevos y con todas sus mantenciones al día llegar y transferir.",['al dia'],https://web.facebook.com/marketplace/item/727966476205202/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai santa fe,2014,Hyundai,santa fe,9690000,,automatic,164000,Las Cabras,"STATION WAGON HYUNDAI SANTA FE CRDI GLS 2.2 AUT, AÑO 2014, 3 CORRIDAS DE ASIENTO, CON 164.000 KM, SE ENCUENTRA OPERATIVA, RADIADORES BUENOS, AIRBAGS BUENOS, OPERATIVA. SOLO DAÑOS ESTÉTICOS. VALOR COMERCIAL $ 15.200.000.",[],https://web.facebook.com/marketplace/item/1868288553622613/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Hyundai santa fe,2001,Hyundai,santa fe,2090000,,automatic,169000,Pedro Aguirre Cerda,Hiuday sant fe inpecable 4x4 velocida crucer haire cierre inpecable motor i caja yegar i andar al dia no tranferible tapuz nuebo full [hidden information] joya todo ipeque alsBidrio electr 2002 inpecable [hidden information] $ 2090000 inpeque,['al dia'],https://web.facebook.com/marketplace/item/739163951680993/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Hyundai santamo,1999,Hyundai,santamo,1000000,,automatic,250000,El Bosque,Camioneta con deudas ypara arreglo o desarme conversable,"['conversable', 'desarme']",https://web.facebook.com/marketplace/item/1090290475515279/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai santa fe,2012,Hyundai,santa fe,6950000,,automatic,170000,Colina,"VEHÍCULO EN BUEN ESTADO, CON DETALLES ESTÉTICOS MÍNIMOS, NO DUDES EN CONTACTARNOS, PRECIO NEGOCIABLE",['detalles menores'],https://web.facebook.com/marketplace/item/252409661265776/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai accent,2016,Hyundai,accent,5700000,,automatic,125000,Huechuraba,"Hyundai accent 1.4 con aire acondicionado, en perfectas condiciones mecánicas, detalles en la carrocería, puede venir a verlo a huechuraba o cerca del metro patronato, a convenir. Llegar y trabajar, puedes comunicarte conmigo al teléfono [hidden information], puedes llamar o enviar whatssap, nos vemos!",[],https://web.facebook.com/marketplace/item/397199426275117/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai santa fe,2005,Hyundai,santa fe,1500000,,automatic,1000,Teno,"Se vende Hyundai Santa fe año 2005, bencinero motor semi desarmado para arreglo,negocio o desarme .Precio conversable.","['conversable', 'desarme']",https://web.facebook.com/marketplace/item/922493542930319/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai sonata,2011,Hyundai,sonata,9000000,,automatic,93000,Calera de Tango,"Auto en perfectas condiciones, prácticamente como nuevo, full equipo con techo panorámico [hidden information]",[],https://web.facebook.com/marketplace/item/1545625246229241/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai santa fe,2013,Hyundai,santa fe,9000000,,automatic,208000,Santiago,Sta fe automática 2.2 diésel 4x4 se vende x cambio Bluetooth cortacorriente 3 corridas de asiento full.,[],https://web.facebook.com/marketplace/item/1582503252580488/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai sonata,2011,Hyundai,sonata,7000000,,automatic,195000,Los Ángeles,Hyundai sonata 2011 Ful equipo Todo funcionando impecable Vehículo familiar muy bien cuidado Tal cual las fotos,[],https://web.facebook.com/marketplace/item/407822038514033/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai santa fe,2013,Hyundai,santa fe,8990000,,automatic,158000,Las Condes,"Excelente estado , tres corridas de asiento 
Todo al día 
Podría recibir vehículo en parte de pago","['al dia', 'parte']",https://web.facebook.com/marketplace/item/311253531968605/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai tucson,2010,Hyundai,tucson,7000000,,automatic,160000,Coihueco,"Pequeños detalles estéticos propios del año, en perfectas condiciones de uso y documentación al día.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/759779292749192/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai accent,2013,Hyundai,accent,7990000,,automatic,35000,Las Condes,"Somos Luft, consignamos vehículos únicamente en excelente estado. En muy buenas condiciones, solo 35 mil kilometros, único dueño. Mantenciones y documentos al día, 2 copias de llave, único dueño, llegar y transferir. Transmisión automática. Equipamiento: - Controles al volante - Espejos eléctricos - Aire acondicionado - Alarma y cierre centralizado - Alza vidrios eléctricos 💳 Aceptamos pagos con tarjetas ✅ Gestionamos financiamiento (Con liquidaciones de sueldo)",['al dia'],https://web.facebook.com/marketplace/item/1452920988653254/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai tucson,2012,Hyundai,tucson,8380000,,automatic,129000,Cerrillos,"HYUNDAI TUCSON🚘⁣⁣⁣⁣ AÑO 2012 , AUTOMATICA , DIESEL , FULL EQUIPO , RADIO PANTALLA , CAMARA DE RETROCESO, VELOCIDAD CRUCERO , DOCUMENTACION AL DIA✅ SOLO COMPRA AL CONTADO❌",['al dia'],https://web.facebook.com/marketplace/item/217859331388240/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe,2010,Hyundai,santa fe,7000000,,automatic,134000,Talagante,PRECIO CONVERSABLE,['conversable'],https://web.facebook.com/marketplace/item/720689486583341/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai santa fe,2013,Hyundai,santa fe,9000000,,automatic,7000,Santiago,Vehiculo totalmente operativo con detalles estéticos mínimos de uso diario. Vehiculo particular. No es de remate. Documentos al día Totalmente transfererible ❗PRECIO DE OPORTUNIDAD 💵 9.000.000 ❗ Cierre centralizado Alza vidrios eléctricos Aire acondicionado Comando al volante Velocidad crucero 1 sola llave 3 corridas de asientos Motor 2.4 c.c. Bencinera 4WD. Automática Año 2013 170km,"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/397198426340439/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai matrix,2007,Hyundai,matrix,4000000,,automatic,160000,Vitacura,"Hyundai Matrix año 2007 en excelente estado. Full equipo, muy bien cuidado, única duaña, papeles al día. Crédito. Combustible : bencina Transmisión : automático Carrocería : SUV Kilometraje: 160.000 km. 4,0 mill.",['al dia'],https://web.facebook.com/marketplace/item/943235017367460/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai tucson,2013,Hyundai,tucson,9400000,,automatic,210000,Linares,Hyundai Tucson 2.0 Automático Diesel 4x4 Full Año 2013. Unico dueño. Neumáticos nuevos. Aire acondicionado. Velocidad cruzero. Alza vidrios eléctricos cierre centralizado y alarma. Calefacción en los asientos. Documentos al día su transferencia inmediata interesados llamar [hidden information].,['al dia'],https://web.facebook.com/marketplace/item/432589579182621/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai veloster,2012,Hyundai,veloster,8250000,,automatic,150000,Linares,Venta o permuta💴8.5(solo automático) Hyundai veloster 2012 1.6 Automático Techo panorámico 2 juegos de llaves Sistema Smart key (Soy el segundo dueño) Mantenimiento todo en regla y respaldo Sin multas Documentación al día y pagada para este año Climatizador Radio con pantalla Iluminación completa led,['al dia'],https://web.facebook.com/marketplace/item/919559036376651/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai veloster,2014,Hyundai,veloster,8800000,,automatic,109000,Talca,"Vendo(no permuto)Hyundai Veloster año 2014, motor 1.6, cuenta con transmisión mecánica, sunroof funcionando, velocidad crucero, encendido electrónico, comandos al volante, cierre centralizado, sensor de proximidad, radio desbloqueada, es full equipo, tiene su documentación al día hasta 2025, a todo prueba, llegar y transferir. Reales interesados al whatsapp➕5️⃣6️⃣9️⃣9️⃣3️⃣2️⃣7️⃣0️⃣5️⃣2️⃣2️⃣",['al dia'],https://web.facebook.com/marketplace/item/1193790998661465/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai santa fe,2008,Hyundai,santa fe,5500000,,automatic,200000,Santiago,Mantencion realizada En: - aceite y filtro de aceite - ⁠filtros pollen y aire motor - ⁠bujes - ⁠pastillas frenos y rectificado discos - ⁠batería - ⁠rotulas - ⁠correa de distribución y rodamientos,[],https://web.facebook.com/marketplace/item/3655544941430514/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai azera,2011,Hyundai,azera,7500000,,automatic,185000,Santiago,Hyundai azera año 2011 automático full cuero máximo lujo Transfeibles de inmediato Muy bien cuidado Detallitos mínimos Una belleza de auto Transfeibles de inmediato Se vende o resive menor valor Ojo súper negociable,[],https://web.facebook.com/marketplace/item/1333675423976670/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai tucson,2011,Hyundai,tucson,9190000,,automatic,22000,Nogales,Se vende exelente auto caja 6ta automatica techo panorámico revisión y circulación hasta 2025 neumáticos nuevos radio androi top de linea asiento de cuero velocidad crucero 4x4 recién hecha mantencion ...pequeños detalles de pintura precio conversable,"['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/935902321409242/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai tucson,2013,Hyundai,tucson,9000000,,automatic,120000,El Tabo,Exelente mecanica algun topon pequeño patente pagada rev tecnica neumaticos nuevos 5 [hidden information],[],https://web.facebook.com/marketplace/item/435758132349271/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai tucson,2009,Hyundai,tucson,5700000,,automatic,169000,Villa Alemana,✨HYUNDAI TUCSON✨ MOTOR 2.0 AÑO 2009 AUTOMATICA SECUENCIAL (MANUAL Y AUTOMATICA) 4X2 BENCINERA FULL EQUIPO AIRE ACONDICIONADO FUNCIONANDO NEBLINEROS ALZA VIDRIOS ELECTRICOS ALARMA CIERRE CENTRALIZADO INTERIOR EN EXCELENTES CONDICIONES LUCES TURBO LED EN BAJA ALTA Y NEBLINEROS RADIO ANDROID DE 10 PULGADAS CAMARA DE RETROCESO SENSOR DE RETROCESO LLANTAS ORIGINALES HYUNDAI NEUMATICOS PRACTICAMENTE NUEVOS CON 80% DE VIDA ASIENTOS TRASEROS ABATIBLES MUY ESPACIOSA LLEGAR Y DISFRUTAR *NO TIENE DETALLE MECANICO NI DE MOTOR NI DE CAJA TODO FUNCIONANDO COMO CORRESPONDE $5.700.000 📍VILLA ALEMANA 👉SIGUENOS EN REDES SOCIALES COMO GTR MOTORS,[],https://web.facebook.com/marketplace/item/7246032302161013/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,6700000,,automatic,208000,Puente Alto,"Hyundai santa fe año 2009 2.7 4x4 GLS Automática uso familiar, excelente estado por dentro y por fuera, motor en impecables condiciones, manteciones al día, velocidad crucero, tres corridas de asientos, dos sistemas de alarmas, ventana superior (techo), aire acondicionado, con parrilla, reales interesados contactarse a: fono: [hidden information] corro: [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/1230730258091961/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai santa fe,2005,Hyundai,santa fe,4000000,,automatic,109000,Ovalle,"Por renovación  para 7 personas, cierre ,alarma,papeles al día  hasta  2025,",['al dia'],https://web.facebook.com/marketplace/item/452558137437367/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Hyundai elantra,1998,Hyundai,elantra,1000000,,automatic,379724,Cerro Navia,No description,[],https://web.facebook.com/marketplace/item/808003064474726/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai santa fe,2008,Hyundai,santa fe,7200000,,automatic,216000,Peumo,Se  vende o permuta,[],https://web.facebook.com/marketplace/item/439740858484836/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Hyundai accent,2017,Hyundai,accent,8700000,,automatic,54000,Concepción,"Vendo Hyundai Accent 2017 automático. Excelente estado, con solo 54 mil kilómetros, mantenciones todas realizadas, neumáticos nuevos, aire acondicionado, permiso de circulación pagado para todo el 2024. Más información o detalles llamar al [hidden information]",[],https://web.facebook.com/marketplace/item/249311781508654/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2004 Hyundai trajet,2004,Hyundai,trajet,3500000,,automatic,160000,Cerro Navia,"Vendo camioneta hiunday para 9 personas (claseB) automática, petrolera muy buen vehículo lo vendo por renovación espejos eléctricos ac full escotillas detalles de pintura precio conversable","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/371025312397704/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
