Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2005 Kia besta 3.0,2005,Kia,besta 3.0,5500000,,manual,111000,Renca,No description,[],https://web.facebook.com/marketplace/item/790818389607225/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia sonet,2021,Kia,sonet,6700000,,manual,30000,Padre Hurtado,🟡VENDO KIA SONET EX 1.5 🟡 💲6.700.000.- AÑO : 2021 KM : 30.000 COLOR : AZUL GRIEGO COMBUSTIBLE : GASOLINA TRANSMISIÓN : MANUAL NO POSEE PRENDA NO POSEE MULTAS NO ACTIVO AIR BAG FUNCIONANDO PAPELES AL DÍA 🟡TRANSFERIBLE ✔️ !!SOLO REALES INTERESADOS !! 📲 📞[hidden information] 🔘SOLO VENTA 🔚🔚🏁,"['al dia', 'multas']",https://web.facebook.com/marketplace/item/738322381821558/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Kia rio,2021,Kia,rio,4800000,,manual,30000,Santiago,"Prenda prenda prenda ojo ojo ojo. Se venda Kia rio 4 año 2021 km 30.xxx con sus dos llaves, full documentación totalmente al dia sin partes ni multas todo al día y en regla como corresponde el auto tuvo solo uso familiar está como nuevo sin ningún detalle escritura pública en notaría como debe ser y con código QR precio conversable..","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1122884048906203/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1995 Kia besta besta,1995,Kia,besta besta,600000,,manual,11000,Santiago,Vendo Kia Besta año 95 con detalles en motor funcionando todo lo demás .,[],https://web.facebook.com/marketplace/item/1191185625406838/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia koup,2014,Kia,koup,9400000,,manual,55000,Independencia,Impecable. Poco kilometraje solo uso fines de semana. Radio android. Único dueño,[],https://web.facebook.com/marketplace/item/1166806860981642/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia rio,2019,Kia,rio,9300000,,manual,69000,Peñalolén,Vehículo en muy buen estado Pantalla de retroceso Mantenciones al dia Permiso 2024 69.000 km Mecánico,['al dia'],https://web.facebook.com/marketplace/item/3643894225825971/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia morning,2022,Kia,morning,3400000,,manual,12872,Santiago,Llegar y transferir sin prendas ni choques se vende solo por urgencia médica llamar o wsp reales interesados [hidden information] Francisco Javier rivera dueño directo,['choques'],https://web.facebook.com/marketplace/item/385178414480285/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia carnival,2014,Kia,carnival,8800000,,manual,148000,Santiago,"Oportunidad...Camioneta en optimas condiciones, uso familiar Transferible sin multas ni partes...",[],https://web.facebook.com/marketplace/item/320860984335271/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio,2012,Kia,rio,5400000,,manual,200000,Melipilla,"Kia rio 5 2012 1.4 MT Aire acondicionado Mandos al volante Cierre centralizado Botón de encendido Polarizado certificado Auto funcionando al 100 con sus mantenciones al día, se puede ir con llantas 17x8, permiso de circulación renovado hasta 2025, papeles al día transferible.",['al dia'],https://web.facebook.com/marketplace/item/3163891807076660/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Kia pride pop,2001,Kia,pride pop,850000,,manual,270000,Cerro Navia,"Kia pride pop 1.1
Al día ,transferible
Sin multas.
Whatsapp[hidden information]",['al dia'],https://web.facebook.com/marketplace/item/293781023736425/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio,2012,Kia,rio,5600000,,manual,206000,Curacaví,"Transferible,toda su documentación al día,conversable.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/790968412367797/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,5100000,,manual,140000,Rengo,"mecánicamente impecable acabo de pasarlo por la revisión técnica, transferencia inmediata, es línea básica, no tiene aire acondicionado, ni cierre centralizado, una llave.",[],https://web.facebook.com/marketplace/item/444224667961913/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia cerato sx,2017,Kia,cerato sx,9390000,,manual,128000,Villa Alemana,Kia cerato sx año 2017 Motor 1.6 Caja 6 velocidades Kilometraje 128 mil Neumaticos nuevos Espejos eléctricos Luz de cortesía Aire acondicionado Llantas de aleación Radio original Polarizado certificado Dos llaves Segundo dueño Toda la documentación al dia Sin partes ni multas Llegar y transferir esta a mi nombre,['al dia'],https://web.facebook.com/marketplace/item/922812396299505/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia rio,2019,Kia,rio,7700000,,manual,98000,Puente Alto,Vendo Kia rio 4 versión lx 1.4 sin aire acondicionado papeles al día permiso de circulación pagado la mitad todo al día algunos detalles por año único dueño total mente negociable,['al dia'],https://web.facebook.com/marketplace/item/1743037096187248/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Kia carnival,2005,Kia,carnival,4480000,,manual,167000,Independencia,Full equipo🔝✅ Documentos al día 📑⚖️ Crédito directo.💰 Vehículo impecable🔝✨ Tenemos facilidades de pago y métodos variados🚘💸 Acepto ofertas y recibo vehículos 🚙 Ubicados en Santiago📍,['al dia'],https://web.facebook.com/marketplace/item/1430449790938557/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia carens,2016,Kia,carens,7400000,,manual,140000,Villa Alemana,"Excelente auto, muy buenas condiciones, cómodo, 3 corridas de asientos, caja sexta, rendidor.",[],https://web.facebook.com/marketplace/item/340766788463126/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia morning,2017,Kia,morning,4800000,,manual,103000,Valparaíso,"Vendo Kia en perfectas condiciones 
Documentación al día",['al dia'],https://web.facebook.com/marketplace/item/1128178418322942/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,7500000,,manual,49000,Quillota,"Auto Kia rio 5 2015 con 49mil KM de recorrido, con las 2 llaves de fabrica, permiso de circulacion, revision técnica, seguro al día, luces led delanteras, blanco Invierno, grabado listo cumpliendo con la nueva ley.",['al dia'],https://web.facebook.com/marketplace/item/429930336196875/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Kia besta,2005,Kia,besta,3300000,,manual,259000,Santa Cruz,Por motivo de viaje,[],https://web.facebook.com/marketplace/item/624955746478857/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Kia soluto,2022,Kia,soluto,7500000,,manual,61000,La Cisterna,Muy buen estado todos sus servicios al día cada 5 mil kilómetros,['al dia'],https://web.facebook.com/marketplace/item/310978308405106/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia carens,2016,Kia,carens,8800000,,manual,77000,Peñalolén,"Station wagon para 7 pasajeros. Dos copias de llave, Full equipo, 2 airbags, pisos y cubrecarga originales, full led frontal, luces asistencia giro, preparado para Bluetooth, velocidad crucero original. Motor 2.0 a toda prueba. Documentos vigentes hasta 2025. Detalles menores propios del uso.",['detalles menores'],https://web.facebook.com/marketplace/item/1461400504807130/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia cerato,2015,Kia,cerato,7980000,,manual,58000,Santiago,"Kia cerato
Año 2015
Full equipo
Recibo vehículo 
Crédito 48 meses
[hidden information]",[],https://web.facebook.com/marketplace/item/933216218496826/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia rio,2013,Kia,rio,6300000,,manual,130000,Puente Alto,"Vendo KIA RIO 3 Full, perfecto estado. Contiene lo siguiente: - Focos LED (bisel iluminado). - Espejos eléctricos. - Alza vidrio eléctrico. - Radio con pantalla, Bluetooth, USB, GPS. - Comandos al volante y velocidad crucero. - Camara de retroceso. - Manillas cromadas. - Pedales sport. - Pomo sport. - Aire acondicionado. - Caja 6ta. - Motor 1.4 súper económico. - Mantención realizada. - Papeles al día hasta el 2025. - Laminas de seguridad. - 5 Llantas (Neumáticos nuevos dunlop). - Tercer dueño. - Por seguridad tiene GPS e Inmovilizador. - Sin partes ni multa. - Precio levemente conversable. - Vehículo impecable a toda prueba. Soy de Puente Alto.","['conversable', 'al dia', 'multa']",https://web.facebook.com/marketplace/item/1791588148013755/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia soul,2019,Kia,soul,8490000,,manual,89000,Huechuraba,Vendo Kia soul año 2019 impecable al día hasta Marzo 2025 ningún parte solo uso en la ciudad. El vehículo 🚗 lo puedo permutar por camioneta valor 8.490.000 tiene 89.000 kilómetros segundo dueño,['al dia'],https://web.facebook.com/marketplace/item/2153974164956424/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Kia rio,2017,Kia,rio,7600000,,manual,36000,Santiago,Único dueño .se vende por renovación de año. Solo 36 mil kilómetros. Aireacondicionado y caja 6 ta,[],https://web.facebook.com/marketplace/item/1073988667169956/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia sorento,2012,Kia,sorento,7800000,,manual,115000,Quinta Normal,La camioneta esta igual que en las fotos papeles en regla al día transferible .. el precio es conversable es semi full caja 6ta caja mecánica en excelente estado,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1524221095113690/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Kia rio,2016,Kia,rio,7100000,,manual,83000,El Monte,Se vende kia rio 5 hatchback ex 1.4 2016 Full equipo Cierre centralizado Alarma airbag Espejo abatible por boton electrico Aire acondicionado Motor 1.4 Alza vidrio electrico Mecanico. Caja cambio 6 velocidades 83625 km Llantas originales con neumaticos delanteros nuevos. Sensor de retroceso Papeles al dia llegar y transferir,['al dia'],https://web.facebook.com/marketplace/item/960997825582537/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Kia avella,2000,Kia,avella,2200000,,manual,160000,San Antonio,Kia avela...1.3 al día llegar y usar se ocupa para viajar ..consultas al wasap..[hidden information]...alarma .cierre centralizado.,['al dia'],https://web.facebook.com/marketplace/item/782257013528219/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia sorento,2013,Kia,sorento,8800000,,manual,170000,Valparaíso,Se vende por renovación o permuta por una camioneta. 4x4 radio CD Full Cierre centralizado Aire acondicionado Climatizador 3 corridas de asiento velocidad crucero control volante LLAMAR 987209751 - 934440325,[],https://web.facebook.com/marketplace/item/1096461688328172/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Kia morning,2019,Kia,morning,6500000,,manual,51000,Maipú,"Llamar a 
Juan Carlos [hidden information]
Filomena [hidden information] 

✖Sin parrilla✖",[],https://web.facebook.com/marketplace/item/1580994176086854/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio,2012,Kia,rio,4200000,,manual,98000,Santiago,"Segundo dueño , auto familiar , paleles al día.
ACEPTO MÍNIMA OFERTA",['al dia'],https://web.facebook.com/marketplace/item/392313676995123/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Kia morning,2018,Kia,morning,6500000,,manual,76000,Valparaíso,"Se vende kia morning 2018 1.2 cc, 76.000km, con A.C, buen estado, algunos detalles de pintura, 2 llaves, documentos al día y Transferible.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/993179489086168/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Kia morning,2008,Kia,morning,2850000,,manual,171000,Valparaíso,"Kia morning en buen estado, todos sus mantenimientos al día , detalles por el año , sin deudas , transferible muy económico Puedo mostrar lunes a viernes a las 18:00",['al dia'],https://web.facebook.com/marketplace/item/1868919430208268/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia carens,2015,Kia,carens,8200000,,manual,200000,Maipú,"Vendo  diesel evonomico full  impecable
  a toda prueba",[],https://web.facebook.com/marketplace/item/965282281786302/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Kia new cerato ex full se vende,2007,Kia,new cerato ex full se vende,2900000,,manual,230000,María Pinto,Se vende no permuto vendo no estoy apurado poco detalles sin multa ni partes lo vendo por renovar motor 1.6 llegar y andar,[],https://web.facebook.com/marketplace/item/365985639681498/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,6000000,,manual,102000,La Ligua,Kia Rio 5 2015 Versión EX 1.2 Cierre con alarma Alzavidrios eléctricos 2 juegos de llaves 102.xxx kms $6.000.000 conversable!,['conversable'],https://web.facebook.com/marketplace/item/1221899182122227/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Kia rio,2012,Kia,rio,5300000,,manual,120000,Ñuñoa,"Kia río 5 2012 -120.000 km -caja 6ta -aire acondicionado -Abs -5 llantas de fábrica -alza vidrio -cierre centralizado -al día, sin multas -Amplio maletero Solo detalles estéticos por el año. Economico, rápido, jamás una pana, nunca me ha dejado tirado. Valor conversable en persona","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1479150952959328/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia frontier,2015,Kia,frontier,8980000,,manual,145000,Quilicura,✅Camión en excelente estado ✅Documento al día ✅Equipo de frío ✅Excelente andar 9️⃣3️⃣6️⃣0️⃣0️⃣9️⃣9️⃣0️⃣3️⃣,['al dia'],https://web.facebook.com/marketplace/item/400529339257251/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Kia besta,2006,Kia,besta,8500000,,manual,230000,Santiago,Vendo kia besta II diesel año 2006 exelente estado al dia y transferencia inmediata para 15 pasajeros neumaticos nuevos mantenciónes recien hechas,['al dia'],https://web.facebook.com/marketplace/item/717285617153520/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Kia río 4 ub,2013,Kia,río 4 ub,4700000,,manual,161000,Calera,"OFERTA
TRANSFERENCIA INMEDIATA
RECIBO VEHÍCULO EN PAGO",[],https://web.facebook.com/marketplace/item/1117253003032213/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Kia rio,2015,Kia,rio,5500000,,manual,120000,Rengo,Se vende auto en perfecto estado está en PRENDA SOLO PRENDA,[],https://web.facebook.com/marketplace/item/1424278411547914/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Kia cerato,2009,Kia,cerato,4800000,,manual,5000,Valparaíso,Vendo mi kia cerato en perfecto estado de uso diario a mi nombre con toda su documentacion al dia llantas 15 de 7 neumatico nuevo radio con pantalla de 9 pulga mas subwofer muy riko auto y comodo !! detalle : cargar el aire acondicionado,['al dia'],https://web.facebook.com/marketplace/item/7661196040581906/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Kia morning lx 1.0,2014,Kia,morning lx 1.0,3990000,,manual,181000,Quilpué,"📢RECIÉN LLEGADO !!! ✅KIA MORNING LX 1.0 ✅AÑO 2014 ✅ÚNICO DUEÑO ✅181.000 KM 👉PIE $ 1.995.000 👉PRECIO $ 3.990.000 ✅DOBLE AIRBAG ✅ALZAVIDRIOS Y ESPEJOS ELÉCTRICOS ✅CIERRE CENTRALIZADO ✅RADIO ✅TAPIZ Y PINTURA IMPECABLES ✅NEBLINEROS 🤩PRECIO $ 3.990.000🤩 https://wa.me/message/NHQGBQE2XRYLI1 📞CONTACTO +56988408239 IGNACIO TORO ✔GESTIONAMOS CRÉDITO AUTOMOTRIZ ✔SE ACEPTA VEHÍCULO EN PARTE DE PAGO ✔EFECTIVO Y TRANSFERENCIAS ✔TARJETAS DE CRÉDITO VISITA NUESTRO LOCAL EN AVENIDA LOS CARRERA PARADERO 30 1/2 QUILPUÉ , ENCONTRARÁS ESTE Y MÁS VEHÍCULOS QUE TE VAN A ENCANTAR.",['parte'],https://web.facebook.com/marketplace/item/2072223096476350/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
