Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2013 Chevrolet colorado,2013,Chevrolet,colorado,500000,,automatic,100000,Coronel,Se vende caja automatica mas detalles al inbox,[],https://web.facebook.com/marketplace/item/1080058409893727/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet corsa,2008,Chevrolet,corsa,8000000,,automatic,90000,Chépica,"SOLO LLAMADAS AL [hidden information]
ELIANA TREJOS",[],https://web.facebook.com/marketplace/item/2046436605728792/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Chevrolet spark,2021,Chevrolet,spark,7000000,,automatic,100000,Quilicura,"Buenas tardes. Vendo automóvil Subaru Legacy, año 2018, a $7 millones, Conversables, se encuentra en un taller en Quilicura, hablar por interno. Gracias.",[],https://web.facebook.com/marketplace/item/452179384034184/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet captiva,2016,Chevrolet,captiva,6300000,,automatic,95000,Talca,Auto full con air 4 airbag mantencion al día único dueño precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/2007875409606397/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva ltz 2.0 diesel,2010,Chevrolet,captiva ltz 2.0 diesel,9000000,,automatic,108000,San Nicolás,En venta chevrolet captiva 2016 full automatica 108 mil km bencinera neumaticos nuevos o se permuta todo al dia..,['al dia'],https://web.facebook.com/marketplace/item/269649092891431/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Chevrolet spin 1.8 automatico,2021,Chevrolet,spin 1.8 automatico,6500000,,automatic,220000,Talca,Se vende Captiva ltz diésel 2.0 versión top de línea Full cuero Automática 4x4 3 corridas de asientos Se puede permutar con diferencia a favor Favor consultar reales interesados. Ofertas con dinero en mano,[],https://web.facebook.com/marketplace/item/7381451058603320/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet trailblazer,2006,Chevrolet,trailblazer,9990000,,automatic,1000,Chillán,🚘 Vendedor Marcela Olivares 🚘 Precio venta 9.990.000 con financiamiento Chevrolet Spin 2013 Negro 33.000 km,[],https://web.facebook.com/marketplace/item/411059544945974/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet astro,2001,Chevrolet,astro,4700000,,automatic,1000,Talca,"Vendo camioneta chevrolet traiblazer año 2006 ,motor e interior impecables",[],https://web.facebook.com/marketplace/item/1102260741112246/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Chevrolet vectra,2002,Chevrolet,vectra,5500000,,automatic,261000,Curicó,"Se vende Van Astro en muy buenas condiciones. Al día, funcionando en perfectas condiciones. Muy suave, muy cómoda. Motor original 4.3 V6 Transferible. Full equipo $5.500.000 conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/278215585327033/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet optra,2005,Chevrolet,optra,1700000,,automatic,280000,Curicó,"Se vendré Chevrolet corsa por renovación, se vende o se permuta valor un poco conversable, auto equipado con aire acondicionado, cierre centralizado y alza vidrios",['conversable'],https://web.facebook.com/marketplace/item/767846588315416/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet cruze,2015,Chevrolet,cruze,600000,,automatic,152000,Hualpén,En desarme 9️⃣2️⃣1️⃣7️⃣3️⃣9️⃣7️⃣5️⃣9️⃣,['desarme'],https://web.facebook.com/marketplace/item/931112248490100/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet suburban,2014,Chevrolet,suburban,6500000,,automatic,130000,Colbún,"Auto en excelente estado. Mecánicamente impecable. Año 2015 130.000 kilómetros reales. Automático. Sunroof. Sensor de retroceso. Espejos eléctricos. Permiso de circulación pagado completo. Cambio de aceite recién hecho. Bateria bosch nueva con dos años de garantía. Bujias, alternador y termostato con sus sensores nuevos. Neumáticos con 80% de vida útil. Algunos pequeños detalles de pintura pero pocos. Valor 6.5 conversable.","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/986238519516603/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Chevrolet impala,2000,Chevrolet,impala,8500000,,automatic,91000,San Javier,"Chevrolet Captiva cómoda, amplia 7 pasajeros.",[],https://web.facebook.com/marketplace/item/3308239086143763/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet cruze,2010,Chevrolet,cruze,4650000,,automatic,111000,Talcahuano,Vendo Chevrolet Impala año 2000 De uso diario vehículo muy cómodo con todos sus accesorios funcionado Lo vendo por negocio 3.8 v6 Sin choques Precio conversable en persona,['conversable'],https://web.facebook.com/marketplace/item/740746064815016/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet silverado,2006,Chevrolet,silverado,2500000,,automatic,114000,Laja,"Buenas tardes, vendo mi Chevrolet cruce 2010. El precio es por el detalle que tiene en el motor, parte bien, por fuera nada que decir sus pequeños detalles de pintura pero nada grave, lo vendo por renovación!!","['detalles menores', 'parte']",https://web.facebook.com/marketplace/item/769708958558476/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Chevrolet tracker,2016,Chevrolet,tracker,6500000,,automatic,183000,Punitaqui,"Chevrolet silverado año 2006 problemas de pintura por el año, precio conversable full equipo,4x2 transferible, papeles al día","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/930192325181265/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Chevrolet equinox,2006,Chevrolet,equinox,10000000,,automatic,60000,Pinto,"Impecable
2da dueña
60000 km
Asientos de cuero
Conversable",['conversable'],https://web.facebook.com/marketplace/item/2333961093459050/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet tracker,2014,Chevrolet,tracker,3300000,,automatic,130000,Cholchol,"Atrasado el seguro y permiso 
Revicion asta octubre
Ami nombre tranferible",['atrasado'],https://web.facebook.com/marketplace/item/787920103262266/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze,2014,Chevrolet,cruze,4950000,,automatic,141000,Los Ángeles,"Motor V6 de 3.5 litros. Transmisión Automática 141.000 kilómetros Solo detalles estéticos Sistema de tracción en las cuatro ruedas (AWD), asientos de cuero, sistema de audio premium BOSE, sistema de navegación GPS, techo corredizo panorámico, cámara de visión trasera, asientos con calefacción,asientos ajustables eléctricamente. Al día y transferible","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1353886021799872/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet aveo,2005,Chevrolet,aveo,4200000,,automatic,94000,Longaví,Chevrolet Cruze 2014 automático bencina 95.000kms Vendo por cambio de proyecto. El auto vale $4.200.000 el precio es MUY BAJO porque tiene una fuga en el retén de cigüeñal y un sonido al iniciarlo en frío. Luego se le pasa a los 2 minutos. Quiero venderlo y no repararlo. Si está publicado está disponible [hidden information],[],https://web.facebook.com/marketplace/item/1820113915153195/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet prisma,2018,Chevrolet,prisma,2700000,,automatic,26000,Talca,"Vendo auto Samsung Sm5 año 2006, automático.
Valor $2.700.000
Conversable.",['conversable'],https://web.facebook.com/marketplace/item/784511173149333/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet cruze,2011,Chevrolet,cruze,4500000,,automatic,128000,Chillán,Vendo Hyundai santa fe diesel 2.2 top de linea andando a la llave Se vende por no uso no es del año Ojo es top de linea full equipo con soonrof Detalles de estacionada parachoques y hacerle mantenimiento parte a la llave papeles atrásados 2 años TRANSFERENCIA INMEDIATA Valor combersable en persona!,"['atrasados', 'parte']",https://web.facebook.com/marketplace/item/379762541636839/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Chevrolet s10 zr2 (4x4),2002,Chevrolet,s10 zr2 (4x4),5000000,,automatic,177000,San Pedro de La Paz,"Auto cómodo, Ac, radio táctil, llantas originales, llave original, full equipo, neblineros, sensor de retroceso, papeles al día llegar y transferir.",['al dia'],https://web.facebook.com/marketplace/item/787055776605446/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet captiva,2008,Chevrolet,captiva,7500000,,automatic,223000,Ovalle,"Vendo Chevrolet S10 zr2 motor 4.3 Vortec , cuánta con llantas american racing 8 "" neumáticos bf Goodrich 32 x 11.50 R15 , silenciador flow Master ,restauración tren delantero, cambio de planetarios y satélites de diferencial tracero , mantención de sus fluidos de motor , transmisión ( cambio de filtro ) ,Transfer y diferenciales al día .y muchas reparaciones más.",['al dia'],https://web.facebook.com/marketplace/item/697401738986329/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet colorado,2008,Chevrolet,colorado,4900000,,automatic,2000,Angol,"Se vende Chevrolet Captiva 2008 4x2 diesel 2.0 , A/C ( hay que cargarlo) 3 corridas de asiento ,motor impecable ya que se cambió hace unos meses atrás solo detalles estéticos consultas por interno precio $4.900.000 se encuentra en Angol región de la Araucanía se vende por apuro",['detalles menores'],https://web.facebook.com/marketplace/item/226091810550275/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet cruze,2011,Chevrolet,cruze,6000000,,automatic,5000,Chillán,"camioneta chevrolet colorado, motor 2.9 bencinera, automática, full se vende o se permuta más dinero a favor por otra camioneta 4x4..",[],https://web.facebook.com/marketplace/item/421161223775904/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet orlando 2.0,2014,Chevrolet,orlando 2.0,4700000,,automatic,130000,Chillán,Se vende auto,[],https://web.facebook.com/marketplace/item/915086583741205/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet colorado lt,2008,Chevrolet,colorado lt,1500000,,automatic,200000,Vicuña,Camioneta buen estado solo Ai que regular el distribuidor y cambiar el orrin de la bomba hidraulica,[],https://web.facebook.com/marketplace/item/1225598201747497/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Chevrolet trailblazer,2005,Chevrolet,trailblazer,6490000,,automatic,240000,Linares,"Vendo Colorado LT 4x4 caja automática motor y caja impecable todas sus mantenciones al día , neumáticos al 95 de vida tal cual la fotos , barra de tiro americana valor conversable transferible , linares","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3697539543810971/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet captiva,2007,Chevrolet,captiva,5000000,,automatic,240000,Cauquenes,"Papeles al día, llegar y transferir.
Cualquier consulta al [hidden information].",['al dia'],https://web.facebook.com/marketplace/item/819257430033887/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Chevrolet colorado,2007,Chevrolet,colorado,6250000,,automatic,114000,Chillán,Se vende chevrolet captiva 2007 Motor 2.0 diesel 114xxx kilómetros Caja at Alzavidrio eléctricos Espejos eléctricos Escotilla Alarma Cierre centralizado Aire acondicionado Disco en las 4 ruedas Radio con pantalla Asientos de cuero Asientos calefaccionados Abs Versión full al día a mi nombre sin multas ni partes Detalles de pintura por el año ( nunca chocado ) y un sensor abs malo el valor es conversable hablar solo reales interesados ! Saludos .,"['conversable', 'al dia', 'detalles menores', 'malo']",https://web.facebook.com/marketplace/item/778876877472169/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet captiva,2013,Chevrolet,captiva,4800000,,automatic,220000,Curepto,"Vendo mi Chevrolet Colorado - Full Equipo - Año 2007 - Aire Acondicionado - Velocidad Crucero - Automática - Aire Acondicionado - Llantas Originales - Neumaticos Nuevos - Toda su Documentación al día - Tranferencia Inmediata La camioneta se encuentra en muy buenas condiciones a todo tipo de prueba, cualquier duda o consulta comunicarse al 9-84/61/85-10",['al dia'],https://web.facebook.com/marketplace/item/1073079113802343/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet orlando,2013,Chevrolet,orlando,7000000,,automatic,2000,Longaví,"Se vende Chevrolet captiva top de línea, en excelentes condiciones, todo al día y transferible, + [hidden information] para más información hablar al Wsp o llamar directamente",['al dia'],https://web.facebook.com/marketplace/item/1480352209222737/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Chevrolet colorado,2009,Chevrolet,colorado,7000000,,automatic,5000,Chiguayante,"+56 9 8202 3518
3 corridas de asiento 
Mariela Gutiérrez
Si dueña 
Comunicarse seguros interesados",[],https://web.facebook.com/marketplace/item/793691302611076/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2018 Chevrolet spin,2018,Chevrolet,spin,6000000,,automatic,228000,Molina,Se vende o se permutar chebrolet colorado 2.9 bencinera año 2009 al día vehiculo trasferible sin multas ni partes,['al dia'],https://web.facebook.com/marketplace/item/1044514203306611/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze,2014,Chevrolet,cruze,8000000,,automatic,90000,Santa Juana,Se vende auto automatico.familiar 7 asientos.impeque .full equipo.radio .al dia .aire acondicionado .año 2018 .especial para mujeres.conversable .grasias,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/277243895406683/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet cruze,2011,Chevrolet,cruze,6490000,,automatic,130000,Illapel,"Se vende vehículo por renovación, permiso de circulación año 2024 al día !!!",['al dia'],https://web.facebook.com/marketplace/item/3781669578776768/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Chevrolet captiva,2008,Chevrolet,captiva,4500000,,automatic,130000,Los Ángeles,"Chevrolet cruze en buen estado solo se vende por renovacion Año 2011 Top de linea Velocidad cruzero Mandos al volante Escotilla funcionando A/c Asientos de cuero en buen estados 1.8cc Automatico( triptonic) 6 cambios. Todo impeque, al dia tranferible.",['al dia'],https://web.facebook.com/marketplace/item/943420270496405/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet blazer,2001,Chevrolet,blazer,5700000,,automatic,300000,Curicó,Chevrolet Captiva top línea todo al día y transferible diesel motor 2000 precio comversable [hidden information],['al dia'],https://web.facebook.com/marketplace/item/420900330462534/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet cruze,2013,Chevrolet,cruze,3950000,,automatic,2000,La Serena,Se vende o se permuta chevrolet blazer al dia transferible 4.3 v6 buen estado de conservacion para su año se aceptan ofertas precio conversable,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/3219538591684405/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet tracker,2015,Chevrolet,tracker,6800000,,automatic,15000,Coquimbo,Funcionando al 100 todo impeke llegar y andar al día permiso de circulación y revisión técnica al día,['al dia'],https://web.facebook.com/marketplace/item/3403972006568087/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Chevrolet colorado 4x4 full,2013,Chevrolet,colorado 4x4 full,9000000,,automatic,116000,Talca,"Conversable
Para más detalles mandar mensaje.",['conversable'],https://web.facebook.com/marketplace/item/1106034544082756/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet cruze,2010,Chevrolet,cruze,7000990,,automatic,200000,Talca,"Se vende camioneta guardada, Chevrolet colorado 4x4 full, año 2013 con su kilometraje original, transferible. Se vende o se permuta. Para consultas por interno o al [hidden information].",[],https://web.facebook.com/marketplace/item/258496407314844/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet tracker,2015,Chevrolet,tracker,5000000,,automatic,127000,Chillán,"Excelente estado, bien mantenido. Buen precio, alarma, velocidad crucero",[],https://web.facebook.com/marketplace/item/2041405826227723/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet orlando,2015,Chevrolet,orlando,8690000,,automatic,80000,La Serena,"Vendo Chevrolet Tracker 1.8 ,AWD 4x4  automático full cuero año 2015 $8.690.000",[],https://web.facebook.com/marketplace/item/1777275229415544/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Chevrolet sail,2015,Chevrolet,sail,2900000,,automatic,160000,Chillán,Se vende camioneta Ford f150 motor 2.8 turbo dicel año 94 tranferible los papeles están atrasados por 2 años cualquier consulta y mayor información comunicarse al numero [hidden information],['atrasados'],https://web.facebook.com/marketplace/item/722775436708258/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet colorado 🇺🇸,2012,Chevrolet,colorado 🇺🇸,3900000,,automatic,101000,Talcahuano,"Motor en buenísimo estado , toda su documentación al día llegar y andar , todas sus mantenciones están al día . Auto impecable,apañador también se puede considerar económico. Se puede permutar . Hablar solo al número [hidden information] . Puedo dar dinero si la permuta lo vale .👀👀👀",['al dia'],https://web.facebook.com/marketplace/item/777758754276705/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet blazer,1998,Chevrolet,blazer,3500000,,automatic,179000,San Carlos,Inmaculada . Pintura original. Kilometraje original. Está como se aprecia en las fotos. 3 corridas de asientos. Automática y 4x4 funcionando impecable 4 neumáticos nuevos Batería nueva . Motor Mercedes Benz 3.2. Consumo carretera 9.5 kilómetros por litro.. Venta o permuta,[],https://web.facebook.com/marketplace/item/2384631058594501/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet captiva,2010,Chevrolet,captiva,2200000,,automatic,11000,San Fernando,A toda prueba vehículo 4x4 motor 4.3 Se vende por renovación de uso diario a toda prueba tiene detalles estéticos por el año pero de motor impecable,['detalles menores'],https://web.facebook.com/marketplace/item/397893262847471/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet cruze 1.8,2014,Chevrolet,cruze 1.8,4000000,,automatic,200000,Constitución,"Chevrolet captiva año 2010
Automático- petrolero 2.0
Transferible , al día",['al dia'],https://web.facebook.com/marketplace/item/693287606109839/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1998 Chevrolet astro,1998,Chevrolet,astro,6500000,,automatic,170000,San Carlos,Chevrolet Cruze Full 1.8 Precio conversable Esta ubicado en la ciudad de San Carlos [hidden information] número whatsapp,['conversable'],https://web.facebook.com/marketplace/item/438915485368126/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet equinox,2011,Chevrolet,equinox,5200000,,automatic,224000,Concepción,"Vendo Jeep modelo patriot año 2012 Transmisión automática 4x4 Documentación al día listo para transferir. No presenta detalles estéticos ni en exterior e interior. Detalle: - presenta fuga en la cremallera, lo demás sin problema… Valor conversable!!!","['conversable', 'al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1164046464774973/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet aveo,2011,Chevrolet,aveo,7900000,,automatic,162000,Concepción,"Se vende joya o se permuta. Detalles estéticos. Mecánicamente excelente. Mantenimiento al día, sin multas y transferible. Línea América top de línea. Más información sobre el auto por interno.","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/898290108644817/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet orlando,2012,Chevrolet,orlando,4100000,,automatic,291229,Talcahuano,Chevrolet Aveo Sedan Año 2011 Dirección asistida. Trasmisión manual. Cierre centralizado Alarma rotativa 2 controles. Cambio de aceite cada 10.000 klm Batería nueva Neumáticos al 100 Motor impecable Papeles al día sin partes ni deudas Totalmente transferible Se vende sólo por apuro. Coordinar visitas al [hidden information],['al dia'],https://web.facebook.com/marketplace/item/1179351936407405/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Chevrolet captiva premier at 7p,2021,Chevrolet,captiva premier at 7p,6300000,,automatic,233000,Chillán,Chevrolet Orlando LS. 2.0 Diesel automático. Año 2012 . Cierre centralizado. Espejos eléctricos abatibles. Alzavidrios. Climatizador. Sunroof. Control al volante. 3 corridas de asientos. Detalles por el año. Mantenciones al día. Documentación al día. Se vende solo por proyectos familiares. 9.9.0.6.0.9.6.3.7 9.9.0.0.5.2.0.3.1,['al dia'],https://web.facebook.com/marketplace/item/1084536249485741/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet captiva,2017,Chevrolet,captiva,5000000,,automatic,35000,La Serena,"Chevrolet Captiva Premier Automatica - 3 corridas de asientos, para 7 pasajeros - Unico dueño - Solo 35.000KM - Motor 1.5 turbo - Versión full equipo: camara de retroceso, sensores, comando al volante, velocidad crucero, auto hold, control de tracción - Pantalla multimedia 8'' - Modo Eco, Nieve y Sport - Con Sunroof OPCIÓN CREDITO EXPRESS CON PIE DESDE $5.000.000 - PRESENTANDO SOLO CEDULA DE IDENTIDAD PIE DESDE $2.000.000 PRESENTANDO LIQUIDACONES O CARP. TRIBUTARIA VALOR TOTAL $17.490.000 TRANSFERENCIA DE REGALO Gestionamos financiamiento automotriz con las mejores tasas ¡Comprara cuotas! Recibimos vehículos en parte de pago Encuéntranos en Av Balmaceda 3398, La Serena📍 ➕️5️⃣6️⃣9️⃣ 6️⃣2️⃣0️⃣9️⃣8️⃣3️⃣9️⃣0️⃣ Escribeme para simular cuota",['parte'],https://web.facebook.com/marketplace/item/1127897041582499/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1999 Chevrolet astra,1999,Chevrolet,astra,9990000,,automatic,130000,Concepción,"¡Bienvenido a BusinessCar, la nueva plataforma de vehículos! Visítanos en www.businesscar.cl y explora nuestro exclusivo stock de vehículos de calidad. En BusinessCar, elevamos la experiencia automotriz a nuevos niveles. ¡Te esperamos en línea para encontrar el vehículo perfecto para ti! Este vehículo está certificado por Business Car, consulta por tu garantía. PRECIO: $9.990.000 PIE: $ 3.500.000 Detalles del Vehículo: ➡️ Marca: Chevrolet ➡️ Modelo: Captiva ➡️ Año: 2017 ➡️ Versión: LS 2.4 ➡️ Transmisión: Automático ➡️ Kilometraje: 130.000 km ➡️ Combustible: Bencinero ➡️ Color: Gris ¡CONTACTA UN AGENTE BUSINESS CAR! 5️⃣6️⃣9️⃣6️⃣8️⃣4️⃣4️⃣7️⃣9️⃣5️⃣5️⃣ 5️⃣6️⃣9️⃣2️⃣6️⃣3️⃣8️⃣9️⃣3️⃣3️⃣7️⃣ ‼️ Despachamos vehículos a cualquier rincón del país, llevando la emoción a tu puerta ‼️ Aprovecha la oportunidad de renovar tu vehículo: Recibimos tu auto actual en parte de pago ✔️ Financiamiento automotriz disponible, sujeto a evaluación. Transferencia inmediata con registro civil online para mayor comodidad. Visita nuestra web para obtener más información sobre nuestra automotora y explorar nuestro variado stock. Te esperamos en Lafquen 1180, Andalué, San Pedro de La Paz ⏰ HORARIOS DE ATENCIÓN: LUNES A VIERNES: 10:00 a 19:00 SÁBADO: 10:30 a 14:30 ¡Y domingos con agendamiento previo para que encuentres tu nuevo compañero de viaje! ✨ Con confianza, transparencia y calidad, estamos aquí para hacer que tu experiencia sea inolvidable. ¡Tu satisfacción es nuestra prioridad!",['parte'],https://web.facebook.com/marketplace/item/947038523304402/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet captiva 6,2017,Chevrolet,captiva 6,1000000,,automatic,150000,Linares,Si no se vende completo se desarma Es automático y tiene caja mala Motor exelente Todo lo demás impecable Tranferible,['mala'],https://web.facebook.com/marketplace/item/7047259848735651/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2023 Chevrolet sail 1.5,2023,Chevrolet,sail 1.5,9525000,,automatic,119000,La Serena,Valor fianciamiento: $9.525.000💰 Contáctame para evaluar tu crédito con pie desde $2.858.000 Crédito exprés con pie desde $3.810.000 sin acreditar renta. Con transferencia incluida!!!! Coordina tu visita [hidden information]📲,[],https://web.facebook.com/marketplace/item/394716203348341/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Chevrolet beltra,2001,Chevrolet,beltra,8990000,,automatic,50000,Concepción,CHEVROLET SAIL 1.5 Precio Lista $ 8.990.000 Consulta Disponibilidad y CRÉDITO AUTOMOTRIZ!! Equipamiento: Bencina Mecánico 2 Airbag Frontal Frenos ABS Cierre centralizado Apertura/Cierre a distancia Anclaje ISOFIX Aire Acondicionado Alza vidrios Eléctricos Mandos al volante Puerto USB Bluetooth Android Auto Carlos Salinas Ejecutivo Comercial Usados Paicaví - Maritano y Ebensperger [hidden information] Paicaví 2201 Concepción,[],https://web.facebook.com/marketplace/item/936053594719013/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Chevrolet cruze diesel,2011,Chevrolet,cruze diesel,6500000,,automatic,20000,Curicó,Vendo mi camioneta Haval jolion en prenda Versión full Automática Llantas bicolor Climatizador bi zona Techo panorámico Velocidad cruzero Camara 360 Asientos de cuero Control al volante Pantalla tactil Sin parte ni multas Documentación al día Todo firmado por su dueño $6.500.000 muy poco conversable,"['conversable', 'al dia', 'parte']",https://web.facebook.com/marketplace/item/953069346345407/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2022 Chevrolet sail,2022,Chevrolet,sail,3500000,,automatic,200000,El Carmen,"Vendo Cruze Diesel 2.0 Automatico, cuero, llantas 17, techo electrico, motor ninguna fuga, revision atrasada de octubre. Solo tiene falla en caja de cambios automática, anda sólo hasta la tercera aveces, no tengo tiempo para revisar Tambien puedo permutar por algun accent, yaris etc de gama similar. Transferible, recibo ofertas serias. [hidden information]",['atrasada'],https://web.facebook.com/marketplace/item/385677014285800/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Chevrolet d max,2017,Chevrolet,d max,1000000,,automatic,60000,Coronel,Tengo estos 2 Chevrolet sail ala venta tal cual se ve en las fotos uno con choque delantero azul sin escotilla y el otro choque trasero negro con escotilla en $1.000.000 CADA UNO,['choque'],https://web.facebook.com/marketplace/item/819759003307283/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Chevrolet captiva,2014,Chevrolet,captiva,550000,,automatic,0,Bulnes,"Pick up en buen estado, solo el portalon está con abolladuras, el resto operacional, no está oxidado ni nada, especial para carro de arrastre o cambio de pick up",[],https://web.facebook.com/marketplace/item/428708463153604/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet colorado lt,2010,Chevrolet,colorado lt,9990000,,automatic,82000,Los Ángeles,No description,[],https://web.facebook.com/marketplace/item/955465529314225/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Chevrolet silverado,2002,Chevrolet,silverado,7500000,,automatic,199000,La Serena,Chevrolet colorado 🇺🇸 2010 4x2 Posee 199 mil kilómetros Motor 2.9 bencinera Transmisión automática Impecable condiciones Excelente estado mecanico Aire acondicionado Documentos al dia✅ Transferible inmediatamente ✅ PRECIO:$7.500.000 Puedo recibir vehiculo parte de pago,"['al dia', 'parte']",https://web.facebook.com/marketplace/item/313204621429140/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Chevrolet cruze,2012,Chevrolet,cruze,7990000,,automatic,180000,Concepción,"Vehículo en prenda y con multas ,NO PERMUTO… Favor No insistir ,escritura pública del dueño NO delegable,precio único NO conversable .","['conversable', 'multas']",https://web.facebook.com/marketplace/item/423602826872701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Chevrolet cruze,2010,Chevrolet,cruze,5500000,,automatic,123000,Coronel,"Vehículo en muy estado muy bien cuidado de uso familiar, mantenciones al día, papeles al día se vende por renovación, precio un poco conversable, es en coronel","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/713111474316010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
